"Godzina","Jaki_dzien","Miejsce","Czas","Data","Liczba_rowerow","Srednia"
4,"roboczy","Banacha",2017-05-11 04:00:00,2017-05-11,1,4.61538461538461
4,"roboczy","Banacha",2017-05-12 04:00:00,2017-05-12,3,4.61538461538461
4,"roboczy","Banacha",2017-05-15 04:00:00,2017-05-15,4,4.61538461538461
4,"roboczy","Banacha",2017-05-16 04:00:00,2017-05-16,6,4.61538461538461
4,"roboczy","Banacha",2017-05-17 04:00:00,2017-05-17,4,4.61538461538461
4,"roboczy","Banacha",2017-05-18 04:00:00,2017-05-18,3,4.61538461538461
4,"roboczy","Banacha",2017-05-19 04:00:00,2017-05-19,3,4.61538461538461
4,"roboczy","Banacha",2017-05-22 04:00:00,2017-05-22,4,4.61538461538461
4,"roboczy","Banacha",2017-05-23 04:00:00,2017-05-23,10,4.61538461538461
4,"roboczy","Banacha",2017-05-24 04:00:00,2017-05-24,10,4.61538461538461
4,"roboczy","Banacha",2017-05-25 04:00:00,2017-05-25,4,4.61538461538461
4,"roboczy","Banacha",2017-05-26 04:00:00,2017-05-26,6,4.61538461538461
4,"roboczy","Banacha",2017-05-29 04:00:00,2017-05-29,6,4.61538461538461
4,"roboczy","Banacha",2017-05-30 04:00:00,2017-05-30,5,4.61538461538461
4,"roboczy","Banacha",2017-05-31 04:00:00,2017-05-31,11,4.61538461538461
4,"roboczy","Banacha",2017-06-01 04:00:00,2017-06-01,7,4.61538461538461
4,"roboczy","Banacha",2017-06-02 04:00:00,2017-06-02,5,4.61538461538461
4,"roboczy","Banacha",2017-06-05 04:00:00,2017-06-05,2,4.61538461538461
4,"roboczy","Banacha",2017-06-06 04:00:00,2017-06-06,3,4.61538461538461
4,"roboczy","Banacha",2017-06-07 04:00:00,2017-06-07,6,4.61538461538461
4,"roboczy","Banacha",2017-06-08 04:00:00,2017-06-08,6,4.61538461538461
4,"roboczy","Banacha",2017-06-09 04:00:00,2017-06-09,4,4.61538461538461
4,"roboczy","Banacha",2017-06-12 04:00:00,2017-06-12,3,4.61538461538461
4,"roboczy","Bazyliańska",2017-05-08 04:00:00,2017-05-08,0,0.923076923076923
4,"roboczy","Bazyliańska",2017-05-09 04:00:00,2017-05-09,0,0.923076923076923
4,"roboczy","Bazyliańska",2017-05-10 04:00:00,2017-05-10,0,0.923076923076923
4,"roboczy","Bazyliańska",2017-05-11 04:00:00,2017-05-11,0,0.923076923076923
4,"roboczy","Bazyliańska",2017-05-12 04:00:00,2017-05-12,0,0.923076923076923
4,"roboczy","Bazyliańska",2017-05-15 04:00:00,2017-05-15,1,0.923076923076923
4,"roboczy","Bazyliańska",2017-05-16 04:00:00,2017-05-16,2,0.923076923076923
4,"roboczy","Bazyliańska",2017-05-17 04:00:00,2017-05-17,3,0.923076923076923
4,"roboczy","Bazyliańska",2017-05-18 04:00:00,2017-05-18,2,0.923076923076923
4,"roboczy","Bazyliańska",2017-05-19 04:00:00,2017-05-19,2,0.923076923076923
4,"roboczy","Bazyliańska",2017-05-22 04:00:00,2017-05-22,0,0.923076923076923
4,"roboczy","Bazyliańska",2017-05-23 04:00:00,2017-05-23,0,0.923076923076923
4,"roboczy","Bazyliańska",2017-05-24 04:00:00,2017-05-24,0,0.923076923076923
4,"roboczy","Bazyliańska",2017-05-25 04:00:00,2017-05-25,0,0.923076923076923
4,"roboczy","Bazyliańska",2017-05-26 04:00:00,2017-05-26,1,0.923076923076923
4,"roboczy","Bazyliańska",2017-05-29 04:00:00,2017-05-29,1,0.923076923076923
4,"roboczy","Bazyliańska",2017-05-30 04:00:00,2017-05-30,1,0.923076923076923
4,"roboczy","Bazyliańska",2017-05-31 04:00:00,2017-05-31,3,0.923076923076923
4,"roboczy","Bazyliańska",2017-06-01 04:00:00,2017-06-01,2,0.923076923076923
4,"roboczy","Bazyliańska",2017-06-02 04:00:00,2017-06-02,1,0.923076923076923
4,"roboczy","Bazyliańska",2017-06-05 04:00:00,2017-06-05,1,0.923076923076923
4,"roboczy","Bazyliańska",2017-06-06 04:00:00,2017-06-06,0,0.923076923076923
4,"roboczy","Bazyliańska",2017-06-07 04:00:00,2017-06-07,0,0.923076923076923
4,"roboczy","Bazyliańska",2017-06-08 04:00:00,2017-06-08,2,0.923076923076923
4,"roboczy","Bazyliańska",2017-06-09 04:00:00,2017-06-09,1,0.923076923076923
4,"roboczy","Bazyliańska",2017-06-12 04:00:00,2017-06-12,1,0.923076923076923
4,"roboczy","Belwederska",2017-05-08 04:00:00,2017-05-08,0,1.07692307692308
4,"roboczy","Belwederska",2017-05-09 04:00:00,2017-05-09,0,1.07692307692308
4,"roboczy","Belwederska",2017-05-10 04:00:00,2017-05-10,0,1.07692307692308
4,"roboczy","Belwederska",2017-05-11 04:00:00,2017-05-11,0,1.07692307692308
4,"roboczy","Belwederska",2017-05-12 04:00:00,2017-05-12,1,1.07692307692308
4,"roboczy","Belwederska",2017-05-15 04:00:00,2017-05-15,1,1.07692307692308
4,"roboczy","Belwederska",2017-05-16 04:00:00,2017-05-16,0,1.07692307692308
4,"roboczy","Belwederska",2017-05-17 04:00:00,2017-05-17,2,1.07692307692308
4,"roboczy","Belwederska",2017-05-18 04:00:00,2017-05-18,2,1.07692307692308
4,"roboczy","Belwederska",2017-05-19 04:00:00,2017-05-19,1,1.07692307692308
4,"roboczy","Belwederska",2017-05-22 04:00:00,2017-05-22,2,1.07692307692308
4,"roboczy","Belwederska",2017-05-23 04:00:00,2017-05-23,1,1.07692307692308
4,"roboczy","Belwederska",2017-05-24 04:00:00,2017-05-24,3,1.07692307692308
4,"roboczy","Belwederska",2017-05-25 04:00:00,2017-05-25,1,1.07692307692308
4,"roboczy","Belwederska",2017-05-26 04:00:00,2017-05-26,0,1.07692307692308
4,"roboczy","Belwederska",2017-05-29 04:00:00,2017-05-29,5,1.07692307692308
4,"roboczy","Belwederska",2017-05-30 04:00:00,2017-05-30,1,1.07692307692308
4,"roboczy","Belwederska",2017-05-31 04:00:00,2017-05-31,0,1.07692307692308
4,"roboczy","Belwederska",2017-06-01 04:00:00,2017-06-01,0,1.07692307692308
4,"roboczy","Belwederska",2017-06-02 04:00:00,2017-06-02,1,1.07692307692308
4,"roboczy","Belwederska",2017-06-05 04:00:00,2017-06-05,0,1.07692307692308
4,"roboczy","Belwederska",2017-06-06 04:00:00,2017-06-06,2,1.07692307692308
4,"roboczy","Belwederska",2017-06-07 04:00:00,2017-06-07,0,1.07692307692308
4,"roboczy","Belwederska",2017-06-08 04:00:00,2017-06-08,2,1.07692307692308
4,"roboczy","Belwederska",2017-06-09 04:00:00,2017-06-09,2,1.07692307692308
4,"roboczy","Belwederska",2017-06-12 04:00:00,2017-06-12,1,1.07692307692308
4,"roboczy","Dworzec Wilenski (al. Solidarności)",2017-05-08 04:00:00,2017-05-08,0,5.26923076923077
4,"roboczy","Dworzec Wilenski (al. Solidarności)",2017-05-09 04:00:00,2017-05-09,1,5.26923076923077
4,"roboczy","Dworzec Wilenski (al. Solidarności)",2017-05-10 04:00:00,2017-05-10,2,5.26923076923077
4,"roboczy","Dworzec Wilenski (al. Solidarności)",2017-05-11 04:00:00,2017-05-11,1,5.26923076923077
4,"roboczy","Dworzec Wilenski (al. Solidarności)",2017-05-12 04:00:00,2017-05-12,1,5.26923076923077
4,"roboczy","Dworzec Wilenski (al. Solidarności)",2017-05-15 04:00:00,2017-05-15,5,5.26923076923077
4,"roboczy","Dworzec Wilenski (al. Solidarności)",2017-05-16 04:00:00,2017-05-16,3,5.26923076923077
4,"roboczy","Dworzec Wilenski (al. Solidarności)",2017-05-17 04:00:00,2017-05-17,6,5.26923076923077
4,"roboczy","Dworzec Wilenski (al. Solidarności)",2017-05-18 04:00:00,2017-05-18,14,5.26923076923077
4,"roboczy","Dworzec Wilenski (al. Solidarności)",2017-05-19 04:00:00,2017-05-19,8,5.26923076923077
4,"roboczy","Dworzec Wilenski (al. Solidarności)",2017-05-22 04:00:00,2017-05-22,5,5.26923076923077
4,"roboczy","Dworzec Wilenski (al. Solidarności)",2017-05-23 04:00:00,2017-05-23,5,5.26923076923077
4,"roboczy","Dworzec Wilenski (al. Solidarności)",2017-05-24 04:00:00,2017-05-24,1,5.26923076923077
4,"roboczy","Dworzec Wilenski (al. Solidarności)",2017-05-25 04:00:00,2017-05-25,4,5.26923076923077
4,"roboczy","Dworzec Wilenski (al. Solidarności)",2017-05-26 04:00:00,2017-05-26,14,5.26923076923077
4,"roboczy","Dworzec Wilenski (al. Solidarności)",2017-05-29 04:00:00,2017-05-29,3,5.26923076923077
4,"roboczy","Dworzec Wilenski (al. Solidarności)",2017-05-30 04:00:00,2017-05-30,8,5.26923076923077
4,"roboczy","Dworzec Wilenski (al. Solidarności)",2017-05-31 04:00:00,2017-05-31,4,5.26923076923077
4,"roboczy","Dworzec Wilenski (al. Solidarności)",2017-06-01 04:00:00,2017-06-01,8,5.26923076923077
4,"roboczy","Dworzec Wilenski (al. Solidarności)",2017-06-02 04:00:00,2017-06-02,6,5.26923076923077
4,"roboczy","Dworzec Wilenski (al. Solidarności)",2017-06-05 04:00:00,2017-06-05,2,5.26923076923077
4,"roboczy","Dworzec Wilenski (al. Solidarności)",2017-06-06 04:00:00,2017-06-06,13,5.26923076923077
4,"roboczy","Dworzec Wilenski (al. Solidarności)",2017-06-07 04:00:00,2017-06-07,6,5.26923076923077
4,"roboczy","Dworzec Wilenski (al. Solidarności)",2017-06-08 04:00:00,2017-06-08,7,5.26923076923077
4,"roboczy","Dworzec Wilenski (al. Solidarności)",2017-06-09 04:00:00,2017-06-09,5,5.26923076923077
4,"roboczy","Dworzec Wilenski (al. Solidarności)",2017-06-12 04:00:00,2017-06-12,5,5.26923076923077
4,"roboczy","Dworzec Wileński (Targowa)",2017-05-08 04:00:00,2017-05-08,1,4.5
4,"roboczy","Dworzec Wileński (Targowa)",2017-05-09 04:00:00,2017-05-09,2,4.5
4,"roboczy","Dworzec Wileński (Targowa)",2017-05-10 04:00:00,2017-05-10,5,4.5
4,"roboczy","Dworzec Wileński (Targowa)",2017-05-11 04:00:00,2017-05-11,4,4.5
4,"roboczy","Dworzec Wileński (Targowa)",2017-05-12 04:00:00,2017-05-12,3,4.5
4,"roboczy","Dworzec Wileński (Targowa)",2017-05-15 04:00:00,2017-05-15,6,4.5
4,"roboczy","Dworzec Wileński (Targowa)",2017-05-16 04:00:00,2017-05-16,3,4.5
4,"roboczy","Dworzec Wileński (Targowa)",2017-05-17 04:00:00,2017-05-17,4,4.5
4,"roboczy","Dworzec Wileński (Targowa)",2017-05-18 04:00:00,2017-05-18,4,4.5
4,"roboczy","Dworzec Wileński (Targowa)",2017-05-19 04:00:00,2017-05-19,3,4.5
4,"roboczy","Dworzec Wileński (Targowa)",2017-05-22 04:00:00,2017-05-22,5,4.5
4,"roboczy","Dworzec Wileński (Targowa)",2017-05-23 04:00:00,2017-05-23,6,4.5
4,"roboczy","Dworzec Wileński (Targowa)",2017-05-24 04:00:00,2017-05-24,5,4.5
4,"roboczy","Dworzec Wileński (Targowa)",2017-05-25 04:00:00,2017-05-25,4,4.5
4,"roboczy","Dworzec Wileński (Targowa)",2017-05-26 04:00:00,2017-05-26,6,4.5
4,"roboczy","Dworzec Wileński (Targowa)",2017-05-29 04:00:00,2017-05-29,2,4.5
4,"roboczy","Dworzec Wileński (Targowa)",2017-05-30 04:00:00,2017-05-30,7,4.5
4,"roboczy","Dworzec Wileński (Targowa)",2017-05-31 04:00:00,2017-05-31,4,4.5
4,"roboczy","Dworzec Wileński (Targowa)",2017-06-01 04:00:00,2017-06-01,5,4.5
4,"roboczy","Dworzec Wileński (Targowa)",2017-06-02 04:00:00,2017-06-02,4,4.5
4,"roboczy","Dworzec Wileński (Targowa)",2017-06-05 04:00:00,2017-06-05,3,4.5
4,"roboczy","Dworzec Wileński (Targowa)",2017-06-06 04:00:00,2017-06-06,2,4.5
4,"roboczy","Dworzec Wileński (Targowa)",2017-06-07 04:00:00,2017-06-07,7,4.5
4,"roboczy","Dworzec Wileński (Targowa)",2017-06-08 04:00:00,2017-06-08,5,4.5
4,"roboczy","Dworzec Wileński (Targowa)",2017-06-09 04:00:00,2017-06-09,11,4.5
4,"roboczy","Dworzec Wileński (Targowa)",2017-06-12 04:00:00,2017-06-12,6,4.5
4,"roboczy","Marszałkowska",2017-05-08 04:00:00,2017-05-08,0,2.03846153846154
4,"roboczy","Marszałkowska",2017-05-09 04:00:00,2017-05-09,2,2.03846153846154
4,"roboczy","Marszałkowska",2017-05-10 04:00:00,2017-05-10,0,2.03846153846154
4,"roboczy","Marszałkowska",2017-05-11 04:00:00,2017-05-11,2,2.03846153846154
4,"roboczy","Marszałkowska",2017-05-12 04:00:00,2017-05-12,2,2.03846153846154
4,"roboczy","Marszałkowska",2017-05-15 04:00:00,2017-05-15,3,2.03846153846154
4,"roboczy","Marszałkowska",2017-05-16 04:00:00,2017-05-16,0,2.03846153846154
4,"roboczy","Marszałkowska",2017-05-17 04:00:00,2017-05-17,0,2.03846153846154
4,"roboczy","Marszałkowska",2017-05-18 04:00:00,2017-05-18,4,2.03846153846154
4,"roboczy","Marszałkowska",2017-05-19 04:00:00,2017-05-19,1,2.03846153846154
4,"roboczy","Marszałkowska",2017-05-22 04:00:00,2017-05-22,1,2.03846153846154
4,"roboczy","Marszałkowska",2017-05-23 04:00:00,2017-05-23,4,2.03846153846154
4,"roboczy","Marszałkowska",2017-05-24 04:00:00,2017-05-24,5,2.03846153846154
4,"roboczy","Marszałkowska",2017-05-25 04:00:00,2017-05-25,0,2.03846153846154
4,"roboczy","Marszałkowska",2017-05-26 04:00:00,2017-05-26,3,2.03846153846154
4,"roboczy","Marszałkowska",2017-05-29 04:00:00,2017-05-29,1,2.03846153846154
4,"roboczy","Marszałkowska",2017-05-30 04:00:00,2017-05-30,3,2.03846153846154
4,"roboczy","Marszałkowska",2017-05-31 04:00:00,2017-05-31,2,2.03846153846154
4,"roboczy","Marszałkowska",2017-06-01 04:00:00,2017-06-01,2,2.03846153846154
4,"roboczy","Marszałkowska",2017-06-02 04:00:00,2017-06-02,3,2.03846153846154
4,"roboczy","Marszałkowska",2017-06-05 04:00:00,2017-06-05,1,2.03846153846154
4,"roboczy","Marszałkowska",2017-06-06 04:00:00,2017-06-06,1,2.03846153846154
4,"roboczy","Marszałkowska",2017-06-07 04:00:00,2017-06-07,3,2.03846153846154
4,"roboczy","Marszałkowska",2017-06-08 04:00:00,2017-06-08,3,2.03846153846154
4,"roboczy","Marszałkowska",2017-06-09 04:00:00,2017-06-09,5,2.03846153846154
4,"roboczy","Marszałkowska",2017-06-12 04:00:00,2017-06-12,2,2.03846153846154
4,"roboczy","Most Gdański - suma",2017-05-08 04:00:00,2017-05-08,1,2.79166666666667
4,"roboczy","Most Gdański - suma",2017-05-09 04:00:00,2017-05-09,1,2.79166666666667
4,"roboczy","Most Gdański - suma",2017-05-10 04:00:00,2017-05-10,3,2.79166666666667
4,"roboczy","Most Gdański - suma",2017-05-11 04:00:00,2017-05-11,1,2.79166666666667
4,"roboczy","Most Gdański - suma",2017-05-12 04:00:00,2017-05-12,2,2.79166666666667
4,"roboczy","Most Gdański - suma",2017-05-15 04:00:00,2017-05-15,2,2.79166666666667
4,"roboczy","Most Gdański - suma",2017-05-16 04:00:00,2017-05-16,2,2.79166666666667
4,"roboczy","Most Gdański - suma",2017-05-17 04:00:00,2017-05-17,2,2.79166666666667
4,"roboczy","Most Gdański - suma",2017-05-18 04:00:00,2017-05-18,4,2.79166666666667
4,"roboczy","Most Gdański - suma",2017-05-19 04:00:00,2017-05-19,2,2.79166666666667
4,"roboczy","Most Gdański - suma",2017-05-22 04:00:00,2017-05-22,3,2.79166666666667
4,"roboczy","Most Gdański - suma",2017-05-23 04:00:00,2017-05-23,6,2.79166666666667
4,"roboczy","Most Gdański - suma",2017-05-24 04:00:00,2017-05-24,2,2.79166666666667
4,"roboczy","Most Gdański - suma",2017-05-25 04:00:00,2017-05-25,2,2.79166666666667
4,"roboczy","Most Gdański - suma",2017-05-26 04:00:00,2017-05-26,2,2.79166666666667
4,"roboczy","Most Gdański - suma",2017-05-29 04:00:00,2017-05-29,4,2.79166666666667
4,"roboczy","Most Gdański - suma",2017-05-30 04:00:00,2017-05-30,2,2.79166666666667
4,"roboczy","Most Gdański - suma",2017-05-31 04:00:00,2017-05-31,4,2.79166666666667
4,"roboczy","Most Gdański - suma",2017-06-02 04:00:00,2017-06-02,2,2.79166666666667
4,"roboczy","Most Gdański - suma",2017-06-06 04:00:00,2017-06-06,4,2.79166666666667
4,"roboczy","Most Gdański - suma",2017-06-07 04:00:00,2017-06-07,3,2.79166666666667
4,"roboczy","Most Gdański - suma",2017-06-08 04:00:00,2017-06-08,4,2.79166666666667
4,"roboczy","Most Gdański - suma",2017-06-09 04:00:00,2017-06-09,4,2.79166666666667
4,"roboczy","Most Gdański - suma",2017-06-12 04:00:00,2017-06-12,5,2.79166666666667
4,"roboczy","Most Gdański - ciąg pieszo-rowerowy",2017-05-08 04:00:00,2017-05-08,0,0.36
4,"roboczy","Most Gdański - ciąg pieszo-rowerowy",2017-05-09 04:00:00,2017-05-09,0,0.36
4,"roboczy","Most Gdański - ciąg pieszo-rowerowy",2017-05-10 04:00:00,2017-05-10,0,0.36
4,"roboczy","Most Gdański - ciąg pieszo-rowerowy",2017-05-11 04:00:00,2017-05-11,0,0.36
4,"roboczy","Most Gdański - ciąg pieszo-rowerowy",2017-05-12 04:00:00,2017-05-12,0,0.36
4,"roboczy","Most Gdański - ciąg pieszo-rowerowy",2017-05-15 04:00:00,2017-05-15,0,0.36
4,"roboczy","Most Gdański - ciąg pieszo-rowerowy",2017-05-16 04:00:00,2017-05-16,0,0.36
4,"roboczy","Most Gdański - ciąg pieszo-rowerowy",2017-05-17 04:00:00,2017-05-17,0,0.36
4,"roboczy","Most Gdański - ciąg pieszo-rowerowy",2017-05-18 04:00:00,2017-05-18,0,0.36
4,"roboczy","Most Gdański - ciąg pieszo-rowerowy",2017-05-19 04:00:00,2017-05-19,0,0.36
4,"roboczy","Most Gdański - ciąg pieszo-rowerowy",2017-05-22 04:00:00,2017-05-22,0,0.36
4,"roboczy","Most Gdański - ciąg pieszo-rowerowy",2017-05-23 04:00:00,2017-05-23,0,0.36
4,"roboczy","Most Gdański - ciąg pieszo-rowerowy",2017-05-24 04:00:00,2017-05-24,0,0.36
4,"roboczy","Most Gdański - ciąg pieszo-rowerowy",2017-05-25 04:00:00,2017-05-25,0,0.36
4,"roboczy","Most Gdański - ciąg pieszo-rowerowy",2017-05-26 04:00:00,2017-05-26,0,0.36
4,"roboczy","Most Gdański - ciąg pieszo-rowerowy",2017-05-29 04:00:00,2017-05-29,0,0.36
4,"roboczy","Most Gdański - ciąg pieszo-rowerowy",2017-05-30 04:00:00,2017-05-30,0,0.36
4,"roboczy","Most Gdański - ciąg pieszo-rowerowy",2017-05-31 04:00:00,2017-05-31,0,0.36
4,"roboczy","Most Gdański - ciąg pieszo-rowerowy",2017-06-01 04:00:00,2017-06-01,0,0.36
4,"roboczy","Most Gdański - ciąg pieszo-rowerowy",2017-06-02 04:00:00,2017-06-02,0,0.36
4,"roboczy","Most Gdański - ciąg pieszo-rowerowy",2017-06-06 04:00:00,2017-06-06,2,0.36
4,"roboczy","Most Gdański - ciąg pieszo-rowerowy",2017-06-07 04:00:00,2017-06-07,1,0.36
4,"roboczy","Most Gdański - ciąg pieszo-rowerowy",2017-06-08 04:00:00,2017-06-08,2,0.36
4,"roboczy","Most Gdański - ciąg pieszo-rowerowy",2017-06-09 04:00:00,2017-06-09,1,0.36
4,"roboczy","Most Gdański - ciąg pieszo-rowerowy",2017-06-12 04:00:00,2017-06-12,3,0.36
4,"roboczy","Most Gdanski - ścieżka rowerowa",2017-05-08 04:00:00,2017-05-08,1,2.32
4,"roboczy","Most Gdanski - ścieżka rowerowa",2017-05-09 04:00:00,2017-05-09,1,2.32
4,"roboczy","Most Gdanski - ścieżka rowerowa",2017-05-10 04:00:00,2017-05-10,3,2.32
4,"roboczy","Most Gdanski - ścieżka rowerowa",2017-05-11 04:00:00,2017-05-11,1,2.32
4,"roboczy","Most Gdanski - ścieżka rowerowa",2017-05-12 04:00:00,2017-05-12,2,2.32
4,"roboczy","Most Gdanski - ścieżka rowerowa",2017-05-15 04:00:00,2017-05-15,2,2.32
4,"roboczy","Most Gdanski - ścieżka rowerowa",2017-05-16 04:00:00,2017-05-16,2,2.32
4,"roboczy","Most Gdanski - ścieżka rowerowa",2017-05-17 04:00:00,2017-05-17,2,2.32
4,"roboczy","Most Gdanski - ścieżka rowerowa",2017-05-18 04:00:00,2017-05-18,4,2.32
4,"roboczy","Most Gdanski - ścieżka rowerowa",2017-05-19 04:00:00,2017-05-19,2,2.32
4,"roboczy","Most Gdanski - ścieżka rowerowa",2017-05-22 04:00:00,2017-05-22,3,2.32
4,"roboczy","Most Gdanski - ścieżka rowerowa",2017-05-23 04:00:00,2017-05-23,6,2.32
4,"roboczy","Most Gdanski - ścieżka rowerowa",2017-05-24 04:00:00,2017-05-24,2,2.32
4,"roboczy","Most Gdanski - ścieżka rowerowa",2017-05-25 04:00:00,2017-05-25,2,2.32
4,"roboczy","Most Gdanski - ścieżka rowerowa",2017-05-26 04:00:00,2017-05-26,2,2.32
4,"roboczy","Most Gdanski - ścieżka rowerowa",2017-05-29 04:00:00,2017-05-29,4,2.32
4,"roboczy","Most Gdanski - ścieżka rowerowa",2017-05-30 04:00:00,2017-05-30,2,2.32
4,"roboczy","Most Gdanski - ścieżka rowerowa",2017-05-31 04:00:00,2017-05-31,4,2.32
4,"roboczy","Most Gdanski - ścieżka rowerowa",2017-06-02 04:00:00,2017-06-02,2,2.32
4,"roboczy","Most Gdanski - ścieżka rowerowa",2017-06-05 04:00:00,2017-06-05,0,2.32
4,"roboczy","Most Gdanski - ścieżka rowerowa",2017-06-06 04:00:00,2017-06-06,2,2.32
4,"roboczy","Most Gdanski - ścieżka rowerowa",2017-06-07 04:00:00,2017-06-07,2,2.32
4,"roboczy","Most Gdanski - ścieżka rowerowa",2017-06-08 04:00:00,2017-06-08,2,2.32
4,"roboczy","Most Gdanski - ścieżka rowerowa",2017-06-09 04:00:00,2017-06-09,3,2.32
4,"roboczy","Most Gdanski - ścieżka rowerowa",2017-06-12 04:00:00,2017-06-12,2,2.32
4,"roboczy","NSR - Solec - suma",2017-05-08 04:00:00,2017-05-08,0,2.2
4,"roboczy","NSR - Solec - suma",2017-05-09 04:00:00,2017-05-09,0,2.2
4,"roboczy","NSR - Solec - suma",2017-05-10 04:00:00,2017-05-10,1,2.2
4,"roboczy","NSR - Solec - suma",2017-05-11 04:00:00,2017-05-11,0,2.2
4,"roboczy","NSR - Solec - suma",2017-05-12 04:00:00,2017-05-12,2,2.2
4,"roboczy","NSR - Solec - suma",2017-05-15 04:00:00,2017-05-15,2,2.2
4,"roboczy","NSR - Solec - suma",2017-05-16 04:00:00,2017-05-16,5,2.2
4,"roboczy","NSR - Solec - suma",2017-05-17 04:00:00,2017-05-17,6,2.2
4,"roboczy","NSR - Solec - suma",2017-05-18 04:00:00,2017-05-18,2,2.2
4,"roboczy","NSR - Solec - suma",2017-05-19 04:00:00,2017-05-19,2,2.2
4,"roboczy","NSR - Solec - suma",2017-05-22 04:00:00,2017-05-22,0,2.2
4,"roboczy","NSR - Solec - suma",2017-05-23 04:00:00,2017-05-23,2,2.2
4,"roboczy","NSR - Solec - suma",2017-05-24 04:00:00,2017-05-24,2,2.2
4,"roboczy","NSR - Solec - suma",2017-05-25 04:00:00,2017-05-25,0,2.2
4,"roboczy","NSR - Solec - suma",2017-05-26 04:00:00,2017-05-26,2,2.2
4,"roboczy","NSR - Solec - suma",2017-05-29 04:00:00,2017-05-29,4,2.2
4,"roboczy","NSR - Solec - suma",2017-05-30 04:00:00,2017-05-30,3,2.2
4,"roboczy","NSR - Solec - suma",2017-05-31 04:00:00,2017-05-31,3,2.2
4,"roboczy","NSR - Solec - suma",2017-06-01 04:00:00,2017-06-01,2,2.2
4,"roboczy","NSR - Solec - suma",2017-06-02 04:00:00,2017-06-02,1,2.2
4,"roboczy","NSR - Solec - suma",2017-06-06 04:00:00,2017-06-06,4,2.2
4,"roboczy","NSR - Solec - suma",2017-06-07 04:00:00,2017-06-07,2,2.2
4,"roboczy","NSR - Solec - suma",2017-06-08 04:00:00,2017-06-08,5,2.2
4,"roboczy","NSR - Solec - suma",2017-06-09 04:00:00,2017-06-09,3,2.2
4,"roboczy","NSR - Solec - suma",2017-06-12 04:00:00,2017-06-12,2,2.2
4,"roboczy","NSR - Solec - ciąg pieszo-rowerowy",2017-05-08 04:00:00,2017-05-08,0,0.2
4,"roboczy","NSR - Solec - ciąg pieszo-rowerowy",2017-05-09 04:00:00,2017-05-09,0,0.2
4,"roboczy","NSR - Solec - ciąg pieszo-rowerowy",2017-05-10 04:00:00,2017-05-10,0,0.2
4,"roboczy","NSR - Solec - ciąg pieszo-rowerowy",2017-05-11 04:00:00,2017-05-11,0,0.2
4,"roboczy","NSR - Solec - ciąg pieszo-rowerowy",2017-05-12 04:00:00,2017-05-12,0,0.2
4,"roboczy","NSR - Solec - ciąg pieszo-rowerowy",2017-05-15 04:00:00,2017-05-15,0,0.2
4,"roboczy","NSR - Solec - ciąg pieszo-rowerowy",2017-05-16 04:00:00,2017-05-16,0,0.2
4,"roboczy","NSR - Solec - ciąg pieszo-rowerowy",2017-05-17 04:00:00,2017-05-17,0,0.2
4,"roboczy","NSR - Solec - ciąg pieszo-rowerowy",2017-05-18 04:00:00,2017-05-18,0,0.2
4,"roboczy","NSR - Solec - ciąg pieszo-rowerowy",2017-05-19 04:00:00,2017-05-19,0,0.2
4,"roboczy","NSR - Solec - ciąg pieszo-rowerowy",2017-05-22 04:00:00,2017-05-22,0,0.2
4,"roboczy","NSR - Solec - ciąg pieszo-rowerowy",2017-05-23 04:00:00,2017-05-23,0,0.2
4,"roboczy","NSR - Solec - ciąg pieszo-rowerowy",2017-05-24 04:00:00,2017-05-24,0,0.2
4,"roboczy","NSR - Solec - ciąg pieszo-rowerowy",2017-05-25 04:00:00,2017-05-25,0,0.2
4,"roboczy","NSR - Solec - ciąg pieszo-rowerowy",2017-05-26 04:00:00,2017-05-26,0,0.2
4,"roboczy","NSR - Solec - ciąg pieszo-rowerowy",2017-05-29 04:00:00,2017-05-29,0,0.2
4,"roboczy","NSR - Solec - ciąg pieszo-rowerowy",2017-05-30 04:00:00,2017-05-30,0,0.2
